Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S5-803-1309
Application version = 2.2.3.0
Flow = 99 ml/min
Timebase = 300 s
Start date = 2015/04/22
Start time = 14:00:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2015/04/26,09:40:00,791788,551956,"36.083",99,35,0,100,137
2015/04/26,09:45:00,791651,551798,"36.094",99,35,0,100,130
2015/04/26,09:50:00,791605,551694,"36.107",99,35,0,100,150
2015/04/26,09:55:00,791569,551580,"36.123",99,35,0,100,185
2015/04/26,10:00:00,791525,551449,"36.141",99,35,0,100,209
2015/04/26,10:05:00,791491,551335,"36.158",99,35,0,100,188
2015/04/26,10:10:00,791439,551222,"36.172",99,35,0,100,160
2015/04/26,10:15:00,791395,551118,"36.185",99,35,0,100,153
2015/04/26,10:20:00,791483,551114,"36.197",99,36,0,100,136
2015/04/26,10:25:00,791324,550949,"36.207",99,36,0,100,113
2015/04/26,10:30:00,791375,550918,"36.219",99,36,0,100,139
2015/04/26,10:35:00,791301,550802,"36.230",99,36,0,100,134
2015/04/26,10:40:00,791192,550637,"36.246",99,36,0,100,186
2015/04/26,10:45:00,791258,550599,"36.262",99,36,0,100,175
2015/04/26,10:50:00,791189,550440,"36.282",99,36,0,100,231
2015/04/26,10:55:00,791198,550351,"36.299",99,36,0,100,199
2015/04/26,11:00:00,791141,550197,"36.320",99,36,0,100,238
2015/04/26,11:05:00,791052,550023,"36.340",99,36,0,100,234
2015/04/26,11:10:00,791034,549898,"36.361",99,36,0,100,235
2015/04/26,11:15:00,791020,549753,"36.385",99,36,0,100,282
2015/04/26,11:20:00,791058,549659,"36.407",99,36,0,100,251
2015/04/26,11:25:00,791065,549576,"36.423",99,36,0,100,183
2015/04/26,11:30:00,791007,549379,"36.452",99,36,0,100,327
2015/04/26,11:35:00,790995,549249,"36.474",99,36,0,100,254
2015/04/26,11:40:00,790986,549163,"36.488",99,36,0,100,167
2015/04/26,11:45:00,790896,549030,"36.501",99,36,0,100,147
2015/04/26,11:50:00,790878,548935,"36.516",99,36,0,100,172
2015/04/26,11:55:00,790917,548858,"36.535",99,36,0,100,218
2015/04/26,12:00:00,790913,548745,"36.555",99,36,0,100,230
2015/04/26,12:05:00,790844,548568,"36.579",99,36,0,100,270
2015/04/26,12:10:00,790831,548401,"36.608",99,36,0,100,331
2015/04/26,12:15:00,790772,548265,"36.625",99,36,0,100,199
2015/04/26,12:20:00,790747,548157,"36.642",99,36,0,100,190
2015/04/26,12:25:00,790748,548048,"36.662",99,36,0,100,230
2015/04/26,12:30:00,790712,547929,"36.679",99,36,0,100,197
2015/04/26,12:35:00,790672,547791,"36.699",99,36,0,100,231
2015/04/26,12:40:00,790672,547643,"36.726",99,37,0,100,310
2015/04/26,12:45:00,790593,547520,"36.738",99,37,0,100,143
2015/04/26,12:50:00,790597,547439,"36.754",99,37,0,100,176
2015/04/26,12:55:00,790517,547314,"36.766",99,37,0,100,146
2015/04/26,13:00:00,790509,547231,"36.781",99,37,0,100,162
2015/04/26,13:05:00,790510,547153,"36.795",99,37,0,100,165
2015/04/26,13:10:00,790427,547011,"36.810",99,37,0,100,177
2015/04/26,13:15:00,790518,546990,"36.826",99,37,0,100,176
2015/04/26,13:20:00,790600,546939,"36.845",99,37,0,100,226
2015/04/26,13:25:00,790510,546800,"36.860",99,37,0,100,161
2015/04/26,13:30:00,790501,546718,"36.873",99,37,0,100,159
2015/04/26,13:35:00,790405,546567,"36.889",99,37,0,100,178
2015/04/26,13:40:00,790439,546486,"36.908",99,37,0,100,219
2015/04/26,13:45:00,790431,546386,"36.925",99,37,0,100,198
2015/04/26,13:50:00,790423,546256,"36.948",99,37,0,100,261
2015/04/26,13:55:00,790406,546158,"36.964",99,37,0,100,181
2015/04/26,14:00:00,790388,546065,"36.979",99,37,0,100,169
2015/04/26,14:05:00,790472,545998,"37.001",99,37,0,100,263
2015/04/26,14:10:00,790561,545907,"37.029",99,37,0,100,320
2015/04/26,14:15:00,790617,545783,"37.059",99,36,0,100,342
2015/04/26,14:20:00,790586,545636,"37.082",99,36,0,100,264
2015/04/26,14:25:00,790707,545599,"37.104",99,36,0,100,253
2015/04/26,14:30:00,790673,545508,"37.117",99,36,0,100,142
2015/04/26,14:35:00,790664,545432,"37.129",99,36,0,100,147
2015/04/26,14:40:00,790627,545340,"37.142",99,36,0,100,140
2015/04/26,14:45:00,790663,545272,"37.159",99,36,0,100,195
2015/04/26,14:50:00,790684,545202,"37.174",99,36,0,100,178
2015/04/26,14:55:00,790672,545121,"37.188",99,36,0,100,153
2015/04/26,15:00:00,790726,545027,"37.212",99,36,0,100,276
2015/04/26,15:05:00,790799,544950,"37.235",99,36,0,100,268
2015/04/26,15:10:00,790810,544858,"37.253",99,36,0,100,210
2015/04/26,15:15:00,790855,544809,"37.268",99,36,0,100,168
2015/04/26,15:20:00,790772,544662,"37.284",99,36,0,100,189
2015/04/26,15:25:00,790816,544620,"37.298",99,36,0,100,152
2015/04/26,15:30:00,790785,544552,"37.306",99,36,0,100,98
2015/04/26,15:35:00,790710,544437,"37.318",99,36,0,100,134
2015/04/26,15:40:00,790767,544413,"37.330",99,36,0,100,133
2015/04/26,15:45:00,790808,544341,"37.348",99,36,0,100,211
2015/04/26,15:50:00,790844,544250,"37.369",99,36,0,100,244
2015/04/26,15:55:00,790936,544212,"37.388",99,36,0,100,214
2015/04/26,16:00:00,790875,544071,"37.406",99,36,0,100,209
2015/04/26,16:05:00,790926,544058,"37.415",99,36,0,100,101
2015/04/26,16:10:00,790809,543926,"37.424",99,36,0,100,109
2015/04/26,16:15:00,790767,543851,"37.433",99,36,0,100,97
2015/04/26,16:20:00,790743,543786,"37.442",99,36,0,100,102
2015/04/26,16:25:00,790658,543694,"37.448",99,36,0,100,71
2015/04/26,16:30:00,790531,543587,"37.452",99,36,0,100,42
2015/04/26,16:35:00,790469,543495,"37.461",99,36,0,100,104
2015/04/26,16:40:00,790443,543438,"37.468",99,36,0,100,83
2015/04/26,16:45:00,790484,543426,"37.475",99,36,0,100,85
2015/04/26,16:50:00,790431,543294,"37.493",99,36,0,100,202
2015/04/26,16:55:00,790477,543244,"37.508",99,36,0,100,172
2015/04/26,17:00:00,790547,543192,"37.526",99,36,0,100,211
2015/04/26,17:05:00,790523,543072,"37.545",99,36,0,100,219
2015/04/26,17:10:00,790613,543031,"37.564",99,36,0,100,217
2015/04/26,17:15:00,790650,542951,"37.584",99,36,0,100,223
2015/04/26,17:20:00,790687,542883,"37.601",99,36,0,100,197
2015/04/26,17:25:00,790703,542797,"37.619",99,36,0,100,205
2015/04/26,17:30:00,790775,542722,"37.642",99,36,0,100,263
2015/04/26,17:35:00,790798,542586,"37.670",99,36,0,100,321
2015/04/26,17:40:00,790869,542515,"37.692",99,35,0,100,253
2015/04/26,17:45:00,790986,542462,"37.716",99,35,0,100,282
2015/04/26,17:50:00,790923,542289,"37.740",99,35,0,100,275
2015/04/26,17:55:00,791086,542277,"37.763",99,35,0,100,262
2015/04/26,18:00:00,791109,542170,"37.786",99,35,0,100,260
2015/04/26,18:05:00,791138,542014,"37.818",99,35,0,100,372
2015/04/26,18:10:00,791240,541948,"37.843",99,35,0,100,288
2015/04/26,18:15:00,791168,541797,"37.862",99,35,0,100,215
2015/04/26,18:20:00,791255,541739,"37.884",99,35,0,100,249
2015/04/26,18:25:00,791265,541618,"37.907",99,35,0,100,271
2015/04/26,18:30:00,791225,541487,"37.926",99,35,0,100,220
2015/04/26,18:35:00,791321,541475,"37.941",99,35,0,100,165
2015/04/26,18:40:00,791348,541383,"37.961",99,35,0,100,234
2015/04/26,18:45:00,791478,541330,"37.987",99,35,0,100,301
2015/04/26,18:50:00,791521,541239,"38.010",99,34,0,100,255
2015/04/26,18:55:00,791496,541110,"38.030",99,34,0,100,237
2015/04/26,19:00:00,791455,541002,"38.045",99,34,0,100,170
2015/04/26,19:05:00,791527,540985,"38.057",99,34,0,100,140
2015/04/26,19:10:00,791513,540922,"38.067",99,34,0,100,113
2015/04/26,19:15:00,791576,540853,"38.088",99,34,0,100,238
2015/04/26,19:20:00,791672,540786,"38.112",99,34,0,100,281
2015/04/26,19:25:00,791714,540727,"38.129",99,34,0,100,186
2015/04/26,19:30:00,791627,540591,"38.143",99,34,0,100,163
2015/04/26,19:35:00,791748,540586,"38.159",99,34,0,100,186
2015/04/26,19:40:00,791635,540433,"38.173",99,34,0,100,161
2015/04/26,19:45:00,791601,540306,"38.192",99,34,0,100,220
2015/04/26,19:50:00,791653,540199,"38.219",99,34,0,100,303
2015/04/26,19:55:00,791603,540046,"38.241",99,34,0,100,253
2015/04/26,20:00:00,791596,539927,"38.262",99,34,0,100,243
2015/04/26,20:05:00,791650,539839,"38.285",99,34,0,100,265
2015/04/26,20:10:00,791715,539756,"38.308",99,34,0,100,271
2015/04/26,20:15:00,791758,539608,"38.341",99,34,0,100,377
2015/04/26,20:20:00,791832,539521,"38.367",99,34,0,100,292
2015/04/26,20:25:00,791717,539306,"38.392",99,34,0,100,291
2015/04/26,20:30:00,791760,539213,"38.415",99,34,0,100,260
2015/04/26,20:35:00,791774,539096,"38.438",99,34,0,100,269
2015/04/26,20:40:00,791786,538963,"38.464",99,34,0,100,301
2015/04/26,20:45:00,791786,538807,"38.493",99,34,0,100,332
2015/04/26,20:50:00,791802,538686,"38.518",99,34,0,100,281
2015/04/26,20:55:00,791780,538553,"38.540",99,34,0,100,251
2015/04/26,21:00:00,791866,538486,"38.563",99,34,0,100,267
2015/04/26,21:05:00,791776,538292,"38.588",99,34,0,100,283
2015/04/26,21:10:00,791826,538199,"38.611",99,34,0,100,271
2015/04/26,21:15:00,791918,538117,"38.638",99,33,0,100,308
2015/04/26,21:20:00,791860,537903,"38.671",99,33,0,100,372
2015/04/26,21:25:00,791898,537740,"38.706",99,33,0,100,403
2015/04/26,21:30:00,791905,537578,"38.737",99,33,0,100,356
2015/04/26,21:35:00,791876,537424,"38.762",99,33,0,100,287
2015/04/26,21:40:00,791907,537282,"38.792",99,33,0,100,348
2015/04/26,21:45:00,791874,537117,"38.819",99,33,0,100,305
2015/04/26,21:50:00,791802,536923,"38.846",99,33,0,100,310
2015/04/26,21:55:00,791854,536843,"38.867",99,33,0,100,246
2015/04/26,22:00:00,791746,536656,"38.888",99,33,0,100,243
2015/04/26,22:05:00,791791,536567,"38.911",99,33,0,100,256
2015/04/26,22:10:00,791706,536387,"38.933",99,33,0,100,262
2015/04/26,22:15:00,791741,536275,"38.959",99,33,0,100,290
2015/04/26,22:20:00,791724,536133,"38.983",99,33,0,100,279
2015/04/26,22:25:00,791765,536023,"39.009",99,33,0,100,295
2015/04/26,22:30:00,791737,535871,"39.034",99,33,0,100,285
2015/04/26,22:35:00,791780,535769,"39.058",99,33,0,100,281
2015/04/26,22:40:00,791798,535677,"39.077",99,33,0,100,223
2015/04/26,22:45:00,791790,535551,"39.100",99,33,0,100,258
2015/04/26,22:50:00,791758,535410,"39.122",99,33,0,100,256
2015/04/26,22:55:00,791673,535262,"39.139",99,33,0,100,194
2015/04/26,23:00:00,791712,535194,"39.157",99,33,0,100,202
2015/04/26,23:05:00,791736,535137,"39.171",99,33,0,100,157
2015/04/26,23:10:00,791790,535094,"39.185",99,33,0,100,170
2015/04/26,23:15:00,791722,534985,"39.197",99,33,0,100,135
2015/04/26,23:20:00,791726,534912,"39.211",99,33,0,100,162
2015/04/26,23:25:00,791748,534823,"39.231",99,33,0,100,223
2015/04/26,23:30:00,791762,534740,"39.248",99,33,0,100,198
2015/04/26,23:35:00,791819,534679,"39.267",99,33,0,100,214
2015/04/26,23:40:00,791811,534582,"39.284",99,33,0,100,197
2015/04/26,23:45:00,791783,534487,"39.298",99,33,0,100,163
2015/04/26,23:50:00,791652,534348,"39.307",99,33,0,100,109
2015/04/26,23:55:00,791746,534338,"39.321",99,33,0,100,158
2015/04/27,00:00:00,791670,534187,"39.340",99,33,0,100,214
2015/04/27,00:05:00,791788,534120,"39.367",99,33,0,100,315
2015/04/27,00:10:00,791774,533995,"39.389",99,33,0,100,248
2015/04/27,00:15:00,791863,533920,"39.414",99,33,0,100,290
2015/04/27,00:20:00,791814,533764,"39.437",99,33,0,100,264
2015/04/27,00:25:00,791730,533599,"39.458",99,33,0,100,233
2015/04/27,00:30:00,791822,533512,"39.486",99,33,0,100,320
2015/04/27,00:35:00,791785,533339,"39.513",99,33,0,100,319
2015/04/27,00:40:00,791788,533202,"39.539",99,33,0,100,299
2015/04/27,00:45:00,791808,533112,"39.559",99,33,0,100,223
2015/04/27,00:50:00,791718,532942,"39.579",99,33,0,100,236
2015/04/27,00:55:00,791696,532844,"39.595",99,33,0,100,179
2015/04/27,01:00:00,791670,532733,"39.612",99,33,0,100,201
2015/04/27,01:05:00,791669,532622,"39.633",99,33,0,100,238
2015/04/27,01:10:00,791872,532541,"39.674",99,33,0,100,469
2015/04/27,01:15:00,791766,532386,"39.690",99,33,0,100,180
2015/04/27,01:20:00,791776,532364,"39.695",99,33,0,100,62
2015/04/27,01:25:00,791688,532272,"39.701",99,33,0,100,71
2015/04/27,01:30:00,791394,532078,"39.701",99,33,0,100,-8
2015/04/27,01:35:00,791437,532109,"39.700",99,33,0,100,-5
2015/04/27,01:40:00,791332,532027,"39.702",99,33,0,100,25
2015/04/27,01:45:00,791217,531920,"39.708",99,33,0,100,64
2015/04/27,01:50:00,791154,531835,"39.716",99,33,0,100,92
2015/04/27,01:55:00,791078,531740,"39.724",99,33,0,100,95
2015/04/27,02:00:00,791016,531637,"39.736",99,33,0,100,132
2015/04/27,02:05:00,790989,531527,"39.753",99,33,0,100,198
2015/04/27,02:10:00,790863,531352,"39.770",99,33,0,100,195
2015/04/27,02:15:00,790914,531280,"39.790",99,33,0,100,229
2015/04/27,02:20:00,790867,531129,"39.812",99,34,0,100,258
2015/04/27,02:25:00,790779,530942,"39.837",99,34,0,100,276
2015/04/27,02:30:00,790737,530786,"39.861",99,34,0,100,276
2015/04/27,02:35:00,790777,530667,"39.888",99,34,0,100,315
2015/04/27,02:40:00,790781,530548,"39.911",99,34,0,100,263
2015/04/27,02:45:00,790729,530378,"39.937",99,34,0,100,292
2015/04/27,02:50:00,790697,530195,"39.967",99,34,0,100,350
2015/04/27,02:55:00,790756,530093,"39.994",99,34,0,100,306
2015/04/27,03:00:00,790697,529913,"40.020",99,34,0,100,304
2015/04/27,03:05:00,790695,529778,"40.045",99,34,0,100,289
2015/04/27,03:10:00,790722,529675,"40.068",99,34,0,100,262
2015/04/27,03:15:00,790656,529529,"40.088",99,34,0,100,221
2015/04/27,03:20:00,790686,529452,"40.106",99,34,0,100,210
2015/04/27,03:25:00,790690,529359,"40.124",99,34,0,100,207
2015/04/27,03:30:00,790601,529204,"40.142",99,34,0,100,207
2015/04/27,03:35:00,790603,529103,"40.161",99,34,0,100,222
2015/04/27,03:40:00,790654,529035,"40.181",99,33,0,100,222
2015/04/27,03:45:00,790721,528975,"40.200",99,33,0,100,227
2015/04/27,03:50:00,790684,528847,"40.220",99,33,0,100,224
2015/04/27,03:55:00,790776,528796,"40.241",99,33,0,100,244
2015/04/27,04:00:00,790724,528652,"40.262",99,33,0,100,237
2015/04/27,04:05:00,790775,528574,"40.283",99,33,0,100,243
2015/04/27,04:10:00,790670,528390,"40.305",99,33,0,100,247
2015/04/27,04:15:00,790808,528370,"40.326",99,33,0,100,244
2015/04/27,04:20:00,790669,528160,"40.348",99,33,0,100,254
2015/04/27,04:25:00,790645,528030,"40.370",99,33,0,100,248
2015/04/27,04:30:00,790703,527921,"40.398",99,33,0,100,321
2015/04/27,04:35:00,790726,527829,"40.418",99,33,0,100,233
2015/04/27,04:40:00,790678,527696,"40.437",99,33,0,100,220
2015/04/27,04:45:00,790691,527605,"40.456",99,33,0,100,217
2015/04/27,04:50:00,790755,527545,"40.475",99,33,0,100,223
2015/04/27,04:55:00,790637,527349,"40.498",99,33,0,100,255
2015/04/27,05:00:00,790656,527169,"40.534",99,33,0,100,419
2015/04/27,05:05:00,790625,526988,"40.565",99,33,0,100,349
2015/04/27,05:10:00,790704,526955,"40.581",99,33,0,100,187
2015/04/27,05:15:00,790862,526932,"40.605",99,33,0,100,279
2015/04/27,05:20:00,790903,526809,"40.634",99,33,0,100,327
2015/04/27,05:25:00,790989,526727,"40.660",99,33,0,100,303
2015/04/27,05:30:00,791091,526653,"40.687",99,33,0,100,309
2015/04/27,05:35:00,791151,526556,"40.713",99,33,0,100,298
2015/04/27,05:40:00,791049,526429,"40.724",99,33,0,100,129
2015/04/27,05:45:00,791021,526358,"40.734",99,33,0,100,114
2015/04/27,05:50:00,791129,526385,"40.743",99,33,0,100,98
2015/04/27,05:55:00,791050,526274,"40.754",99,33,0,100,127
2015/04/27,06:00:00,791165,526249,"40.773",99,33,0,100,221
2015/04/27,06:05:00,791047,526021,"40.802",99,33,0,100,326
2015/04/27,06:10:00,791127,525951,"40.825",99,33,0,100,269
2015/04/27,06:15:00,791115,525867,"40.840",99,33,0,100,166
2015/04/27,06:20:00,791085,525718,"40.864",99,33,0,100,282
2015/04/27,06:25:00,791192,525627,"40.895",99,32,0,100,354
2015/04/27,06:30:00,791212,525425,"40.936",99,32,0,100,470
2015/04/27,06:35:00,791390,525323,"40.978",99,32,0,100,481
2015/04/27,06:40:00,791269,525017,"41.021",99,32,0,100,493
2015/04/27,06:45:00,791172,524900,"41.031",99,32,0,100,115
2015/04/27,06:50:00,791176,524775,"41.055",99,32,0,100,279
2015/04/27,06:55:00,791111,524270,"41.143",99,33,0,100,1010
2015/04/27,07:00:00,791064,524092,"41.171",99,33,0,100,321
2015/04/27,07:05:00,791140,524009,"41.197",99,33,0,100,292
2015/04/27,07:10:00,791155,523791,"41.240",99,33,0,100,499
2015/04/27,07:15:00,791052,523387,"41.304",99,33,0,100,736
2015/04/27,07:20:00,790994,523181,"41.336",99,33,0,100,368
2015/04/27,07:25:00,790932,523019,"41.359",99,33,0,100,265
2015/04/27,07:30:00,791004,522883,"41.395",99,33,0,100,403
2015/04/27,07:35:00,791011,522471,"41.474",99,33,0,100,915
2015/04/27,07:40:00,790912,522117,"41.530",99,33,0,100,634
2015/04/27,07:45:00,790918,521918,"41.568",99,33,0,100,446
2015/04/27,07:50:00,790917,521693,"41.611",99,33,0,100,493
2015/04/27,07:55:00,790732,521421,"41.640",99,33,0,100,330
2015/04/27,08:00:00,790781,521314,"41.667",99,33,0,100,307
2015/04/27,08:05:00,790654,520967,"41.717",99,33,0,100,580
2015/04/27,08:10:00,790462,520671,"41.750",99,33,0,100,373
2015/04/27,08:15:00,790429,520524,"41.774",99,33,0,100,276
2015/04/27,08:20:00,790336,520315,"41.802",99,34,0,100,326
2015/04/27,08:25:00,790179,520133,"41.817",99,34,0,100,173
2015/04/27,08:30:00,789990,519929,"41.833",99,34,0,100,176
2015/04/27,08:35:00,789967,519790,"41.857",99,34,0,100,273
2015/04/27,08:40:00,789708,519435,"41.892",99,34,0,100,408
2015/04/27,08:45:00,789637,519148,"41.938",99,34,0,100,531
2015/04/27,08:50:00,789574,518792,"41.999",99,35,0,100,696
2015/04/27,08:55:00,789449,518525,"42.035",99,35,0,100,409
2015/04/27,09:00:00,789375,518213,"42.086",99,35,0,100,583
2015/04/27,09:05:00,789339,517968,"42.128",99,35,0,100,490
2015/04/27,09:10:00,789328,517768,"42.165",99,35,0,100,427
2015/04/27,09:15:00,789271,517555,"42.199",99,35,0,100,389
2015/04/27,09:20:00,789205,517249,"42.250",99,35,0,100,583
2015/04/27,09:25:00,789193,516821,"42.331",99,35,0,100,932
2015/04/27,09:30:00,789018,516528,"42.366",99,35,0,100,396
2015/04/27,09:35:00,789104,516424,"42.397",98,35,0,100,360
2015/04/27,09:40:00,788986,516120,"42.441",99,35,0,100,504
2015/04/27,09:45:00,788975,515995,"42.464",99,35,0,100,262
2015/04/27,09:50:00,788864,515742,"42.499",99,35,0,100,401
2015/04/27,09:55:00,789006,515528,"42.558",99,35,0,100,683
2015/04/27,10:00:00,788838,515018,"42.636",99,35,0,100,891
2015/04/27,10:05:00,788976,514890,"42.678",99,35,0,100,486
2015/04/27,10:10:00,789023,514684,"42.724",99,35,0,100,528
2015/04/27,10:15:00,789101,514545,"42.761",99,35,0,100,423
2015/04/27,10:20:00,789060,514332,"42.797",99,35,0,100,415
2015/04/27,10:25:00,788863,513954,"42.846",99,35,0,100,557
2015/04/27,10:30:00,788997,513868,"42.880",99,35,0,100,387
2015/04/27,10:35:00,789057,513766,"42.907",99,35,0,100,315
2015/04/27,10:40:00,789085,513656,"42.932",99,35,0,100,286
2015/04/27,10:45:00,789063,513516,"42.956",99,35,0,100,281
2015/04/27,10:50:00,789007,513386,"42.975",99,35,0,100,209
2015/04/27,10:55:00,789023,513278,"42.998",99,35,0,100,265
2015/04/27,11:00:00,789070,513116,"43.035",98,35,0,100,435
2015/04/27,11:05:00,788988,512852,"43.076",99,35,0,100,471
2015/04/27,11:10:00,788896,512642,"43.106",99,35,0,100,336
2015/04/27,11:15:00,788947,512237,"43.191",99,35,0,100,981
2015/04/27,11:20:00,788965,512000,"43.240",99,35,0,100,557
2015/04/27,11:25:00,788922,511833,"43.267",99,35,0,100,312
2015/04/27,11:30:00,788982,511673,"43.306",99,35,0,100,446
2015/04/27,11:35:00,788960,511410,"43.354",99,35,0,100,558
2015/04/27,11:40:00,789007,511171,"43.407",99,35,0,100,605
2015/04/27,11:45:00,788791,510814,"43.450",99,35,0,100,487
2015/04/27,11:50:00,788914,510591,"43.509",99,35,0,100,680
2015/04/27,11:55:00,788881,510356,"43.551",99,35,0,100,480
2015/04/27,12:00:00,788842,509887,"43.638",99,35,0,100,998
2015/04/27,12:05:00,788774,509091,"43.785",99,35,0,100,1694
2015/04/27,12:10:00,788929,508999,"43.823",99,35,0,100,433
2015/04/27,12:15:00,788850,508767,"43.859",99,35,0,100,408
2015/04/27,12:20:00,788880,508681,"43.879",99,35,0,100,238
2015/04/27,12:25:00,788838,508531,"43.903",99,35,0,100,277
2015/04/27,12:30:00,788887,508466,"43.922",99,35,0,100,218
2015/04/27,12:35:00,788811,508326,"43.940",99,35,0,100,205
2015/04/27,12:40:00,788846,508259,"43.958",99,35,0,100,202
2015/04/27,12:45:00,788792,508142,"43.974",98,35,0,100,188
2015/04/27,12:50:00,788720,507979,"43.997",99,35,0,100,263
2015/04/27,12:55:00,788699,507678,"44.054",99,35,0,100,650
2015/04/27,13:00:00,788746,507270,"44.140",99,35,0,100,991
